date,close,high,low,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,ema_5,ema_50,ema_200,roc
2020-09-04,67.75,68.35,67.15,140538397,45.626145064484994,-0.27572593264683576,,,71.54756985222362,64.74743014777637,68.06572118653438,,,-3.283369022127048
2020-09-07,67.7,68.2,67.3,111210925,45.42007366894927,-0.3118196807056677,,,71.31966395981422,65.27533604018578,67.94381412435625,,,-1.3838310269482925
2020-09-08,67.55,67.95,67.2,140246996,44.76684333293002,-0.3485105695756374,,,71.15558463364279,65.64941536635722,67.81254274957084,,,-0.6617647058823571
2020-09-09,68.2,68.6,67.45,167732881,48.24071342339417,-0.3214335102050825,,,71.1522175778218,65.7527824221782,67.94169516638057,,,-1.9410496046009984
2020-09-10,67.7,68.6,67.2,162720568,45.85174239123547,-0.33644226984119996,,,71.14830020683488,65.78169979316513,67.86113011092039,,,-2.7298850574712525
2020-09-11,69.3,69.4,67.7,227797229,53.74553148230471,-0.2167318419795663,,,71.21109825640774,65.92890174359225,68.34075340728026,,,-3.279832519190521
2020-09-14,70.3,70.55,68.75,198414035,57.87856468799294,-0.040699662407291726,,,71.36228529654628,66.12271470345371,68.99383560485352,,,-1.1251758087201085
2020-09-15,70.1,71.85,69.05,286696920,56.78569390514255,0.08172668526222537,,,71.41886689253592,66.40613310746407,69.36255706990235,,,0.42979942693409334
2020-09-16,69.6,71.45,69.6,179433447,54.03856184484137,0.1368273657980268,-0.11319776345443734,0.2500251292524641,71.36297391818033,66.41702608181967,69.44170471326824,,,2.5792188651436994
2020-09-17,70.2,71.3,68.8,171472462,56.74291719847228,0.22630137629420233,-0.04529793550470941,0.2715993117989117,71.50191807916535,66.43308192083465,69.6944698088455,,,3.616236162361628
2020-09-18,70.15,70.35,69.6,142621797,56.44486111247464,0.2898345597166241,0.021728563539557287,0.2681059961770668,71.61852118135474,66.53147881864527,69.846313205897,,,2.8592375366568956
2020-09-21,68.8,70.25,68.8,160564077,48.96609049611691,0.22861600473741817,0.06310605177912947,0.1655099529582887,71.57400842695232,66.50099157304767,69.49754213726467,,,2.0014825796886497
2020-09-22,69.0,69.9,68.55,215807530,50.02256894797265,0.19400185477095988,0.08928521237749555,0.10471664239346433,71.53084599292293,66.48415400707708,69.33169475817645,,,1.8450184501845017
2020-09-23,68.5,69.6,68.35,135964784,47.38175595598019,0.1247856192727852,0.09638529375655348,0.028400325516231714,71.06878345045209,66.6312165495479,69.05446317211764,,,1.1816838995568644
2020-09-24,69.0,69.2,68.15,138696206,50.2123523381843,0.10902035648335584,0.09891230630191396,0.010108050181441883,70.71246029184839,66.77753970815162,69.03630878141176,,,2.1465581051073324
2020-09-25,69.2,70.45,69.2,215596744,51.33996181323088,0.1113806735972247,0.10140597976097611,0.009974693836248591,70.6349218734105,66.7950781265895,69.09087252094118,,,1.4662756598240467
2020-09-28,68.4,69.6,68.35,207522048,46.776355567509675,0.04814296565400866,0.09075337693958263,-0.04261041128557397,70.62751326255282,66.85748673744716,68.86058168062746,,,1.0339734121122641
2020-09-29,68.7,69.0,68.0,193263511,48.62076038653859,0.021980739024371587,0.07699884935654043,-0.05501811033216884,70.61964477426632,66.96035522573366,68.80705445375165,,,-0.8658008658008577
2020-09-30,69.6,69.9,68.8,220884231,53.793928833025994,0.07302764706069809,0.07620460889737196,-0.003176961836673875,70.70108663565843,67.01891336434154,69.07136963583443,,,-0.9957325746799472
2020-10-01,69.9,70.85,69.3,168167904,55.405729889266155,0.13612106336196916,0.0881878997902914,0.04793316357167776,70.75683790468449,67.20816209531552,69.34757975722296,,,-0.28530670470754443
2020-10-02,69.35,69.8,69.1,87493606,51.83573363052956,0.1401273460668193,0.098575789045597,0.04155155702122232,70.7494721396633,67.3755278603367,69.34838650481531,,,-0.3591954022988506
2020-10-05,70.3,70.4,69.4,121673431,56.99064930996948,0.21745275449863755,0.1223511821362051,0.09510157236243244,70.83970217338378,67.54529782661623,69.66559100321021,,,0.14245014245013435
2020-10-06,69.45,70.75,69.45,213109668,51.66277078264156,0.20775097757771732,0.13943114122450756,0.06831983635320976,70.75408617203362,67.82091382796636,69.59372733547347,,,-0.9978617248752714
2020-10-07,68.9,69.45,68.8,153019291,48.503053421649824,0.1539076939208286,0.14232645176377176,0.011581242157056831,70.71515035094968,67.92984964905033,69.36248489031566,,,0.14534883720931474
2020-10-08,69.25,69.55,68.8,214579772,50.57467357033011,0.13788907915922266,0.14143897724286195,-0.0035498980836392857,70.5789826122553,68.22101738774471,69.32498992687711,69.28417775556997,,0.36231884057971014
2020-10-09,70.0,70.0,69.1,149368261,54.77324882099583,0.18359655672024644,0.14987049313833886,0.03372606358190758,70.64127525880303,68.22872474119697,69.54999328458474,69.31224921613585,,2.18978102189781
2020-10-12,70.0,71.0,69.85,236319744,54.77324882099583,0.21731499006041588,0.16335939252275428,0.053955597537661604,70.58978630527132,68.25021369472869,69.6999955230565,69.33921983511092,,1.4492753623188406
2020-10-13,68.85,70.1,68.85,202543265,47.584923635301315,0.14951815019803405,0.16059114405781025,-0.011072993859776198,70.50870588949165,68.20629411050832,69.41666368203767,69.32003474353795,,-0.5057803468208216
2020-10-14,69.0,69.2,68.3,168164234,48.533692290677436,0.1066628693919256,0.14980548912463332,-0.04314261973270772,70.48312753515148,68.17187246484852,69.27777578802511,69.30748436143843,,0.877192982456132
2020-10-15,69.45,70.0,68.8,239435738,51.37717277171777,0.10776869930859334,0.14139813116142533,-0.03362943185283199,70.37655418640777,68.20344581359221,69.33518385868341,69.31307321000948,,1.0917030567685588
2020-10-16,69.7,69.8,69.0,148800069,52.932981160970265,0.1273499768865065,0.13858850030644157,-0.01123852341993506,70.29913704857874,68.23586295142125,69.45678923912227,69.32824680961696,,0.1436781609195525
2020-10-19,68.6,70.05,68.45,215556133,45.96397510656593,0.05349086414115334,0.12156897307338393,-0.0680781089322306,70.310721249311,68.20427875068899,69.17119282608152,69.29968811120061,,-1.859799713876983
2020-10-20,69.3,69.9,68.5,371271277,50.43596847292202,0.05085491125927888,0.10742616071056293,-0.056571249451284056,70.31914941599385,68.22585058400617,69.21412855072101,69.29970034213392,,-0.07209805335255538
2020-10-21,70.15,70.35,69.25,202963743,55.27615863911967,0.11601643066796896,0.10914421470204415,0.006872215965924813,70.40519045891699,68.30480954108299,69.52608570048068,69.33304542675612,,-0.21337126600283282
2020-10-22,72.95,73.1,70.35,506543407,66.78346973678005,0.38910860193497854,0.16513709214863104,0.2239715097863475,71.42505841030403,67.67994158969596,70.66739046698713,69.4748867825696,,5.0395968322534195
2020-10-23,70.2,72.95,70.15,318115053,52.496905301257016,0.379262199344339,0.20796211358777264,0.17130008575656638,71.48809672252588,67.7169032774741,70.51159364465809,69.50332259501785,,1.8867924528301845
2020-10-26,70.2,71.75,69.3,330989670,52.496905301257016,0.36722570501441965,0.23981483187310207,0.12741087314131758,71.51054152867873,67.87445847132129,70.40772909643873,69.53064327756617,,1.371841155234661
2020-10-27,70.6,72.05,69.55,238555742,54.15145952463093,0.3855193267785637,0.2689557308541944,0.11656359592436932,71.58663173503233,67.98836826496766,70.47181939762582,69.57257883530868,,0.857142857142849
2020-10-28,68.5,70.55,68.5,90077474,45.24211099762479,0.22793718626010673,0.2607520219353769,-0.03281483567527016,71.6164519632943,67.84854803670571,69.81454626508389,69.53051692019854,,-2.142857142857143
2020-10-30,66.8,69.25,66.1,311879137,39.56689880351746,-0.03373471512909987,0.20185467452248154,-0.2355893896515814,71.85070808550392,67.30429191449608,68.80969751005593,69.42343782528879,,-2.977487291212778
2020-11-02,67.2,69.0,66.9,221974449,41.428644138372874,-0.2064550399767313,0.12019273162263898,-0.3266477715993703,71.96827940791265,66.97172059208735,68.27313167337063,69.33624418508138,,-2.608695652173909
2020-11-03,68.2,68.55,67.35,220530993,45.914553596792366,-0.259652388048508,0.044223707688409594,-0.3038760957369176,71.8912818528423,66.83871814715769,68.24875444891376,69.291685589588,,-1.7998560115190785
2020-11-04,69.0,69.3,68.3,151156740,49.26243103895108,-0.23455455661699887,-0.0115319451726721,-0.22302261144432678,71.87336447681426,66.81163552318574,68.49916963260918,69.28024693901592,,-1.0043041606886698
2020-11-05,69.0,69.35,68.35,157838525,49.26243103895108,-0.21221802707246695,-0.05166916155263107,-0.16054886551983588,71.87524108642486,66.81975891357513,68.66611308840612,69.26925686297609,,0.5830903790087547
2020-11-06,70.0,70.0,68.8,210272969,53.44051073638336,-0.1125273782603955,-0.06384080489418396,-0.04868657336621153,71.92804935068126,66.84195064931875,69.11074205893742,69.29791345658488,,1.0101010101010142
2020-11-09,70.4,71.7,68.95,311620676,55.03551328094629,-0.0012309738832954054,-0.051318838692006256,0.05008786480871085,71.97324843035099,66.83675156964901,69.54049470595828,69.3411325367188,,0.35637918745545255
2020-11-10,69.0,70.85,69.0,244023473,48.74179346064754,-0.025699819754422037,-0.04619503490448942,0.02049521515006738,71.91388647657537,66.79611352342461,69.36032980397219,69.32775479018082,,-5.4146675805346165
2020-11-11,69.0,69.95,68.7,248026439,48.74179346064754,-0.044577692505257005,-0.045871566424642934,0.0012938739193859294,71.91629619390434,66.80870380609565,69.2402198693148,69.31490166115412,,-1.7094017094017133
2020-11-12,68.5,69.7,68.5,275564708,46.53745465750091,-0.09874608064330914,-0.05644646926837618,-0.04229961137493296,71.91468354022378,66.76031645977623,68.99347991287654,69.28294473326572,,-2.421652421652426
2020-11-13,68.9,69.15,68.35,146363067,48.54239333474879,-0.10815155761024187,-0.06678748693674932,-0.04136407067349254,71.8935247240931,66.7264752759069,68.9623199419177,69.2679272927455,,-2.407932011331429
2020-11-16,68.75,69.5,68.65,149657329,47.818189956613104,-0.1262538366286492,-0.0786807568751293,-0.04757307975351989,71.85052530899532,66.67447469100469,68.89154662794513,69.24761641852018,,0.36496350364963503
2020-11-17,69.95,71.2,69.35,500829367,53.76137124404826,-0.04327124797779902,-0.07159885509566326,0.028327607117864237,71.91580741742311,66.74419258257691,69.2443644186301,69.27516087269586,,4.7155688622754575
2020-11-18,70.65,70.7,69.1,265271615,56.84878174590285,0.07807717615580145,-0.04166364884537032,0.11974082500117178,72.04636296361294,66.74863703638705,69.71290961242008,69.32907613259015,,5.133928571428576
2020-11-19,70.0,71.3,69.5,276160301,53.290508500759536,0.12040910758634027,-0.009249097559028203,0.12965820514536847,72.03113611917304,66.74886388082699,69.80860640828006,69.35538687248858,,2.63929618768328
2020-11-20,69.6,70.5,69.55,206816858,51.16800725158454,0.12029413525885957,0.01665954900454935,0.10363458625431021,71.30516055803635,67.13983944196364,69.73907093885337,69.3649795441557,,0.869565217391296
2020-11-23,69.55,70.2,69.15,199998502,50.895128948564476,0.11484457989961072,0.036296555183561625,0.0785480247160491,71.2304901371975,67.14950986280249,69.67604729256892,69.37223524830647,,0.7971014492753581
2020-11-24,68.65,69.9,68.65,219270429,46.126652633011176,0.037471343308752125,0.036531512808599724,0.0009398305001524013,71.1109681633692,67.1140318366308,69.33403152837928,69.34391229739249,,-1.9285714285714204
2020-11-25,69.5,69.7,68.8,206164818,50.813791857348164,0.044230530101572185,0.03807131626719422,0.006159213834377966,70.9467524976827,67.16824750231731,69.38935435225287,69.35003338376926,,-1.2784090909090988
2020-11-26,70.3,70.45,69.25,217660696,54.79973094437648,0.11283980146231443,0.05302501330621826,0.059814788156096164,71.09261567779407,67.20238432220594,69.69290290150191,69.38728697656262,,1.8840579710144887
2020-11-27,69.85,70.75,69.5,167621500,52.23548230665982,0.12941014453454613,0.06830203955188384,0.061108104982662295,70.93920712541164,67.66079287458835,69.74526860100127,69.40543258532487,,1.2318840579710062
2020-11-30,70.0,71.85,70.0,700078342,53.02455325664303,0.15288365953946936,0.08521836354940095,0.06766529599006842,70.79077755385568,68.08922244614432,69.83017906733419,69.42874895452782,,2.18978102189781
2020-12-01,70.35,71.1,69.9,315486883,54.89686787745261,0.19745255409273454,0.10766520165806767,0.08978735243466687,70.82674782587281,68.26825217412718,70.00345271155612,69.46487644650712,,2.1044992743105784
2020-12-02,69.7,70.6,69.6,194933060,50.843868887701404,0.17826918026304384,0.12178599737906291,0.05648318288398092,70.83799790919791,68.32700209080208,69.90230180770409,69.47409697801665,,1.381818181818186
2020-12-03,71.1,71.1,69.25,296877290,58.0310190041217,0.27288882549318316,0.15200656300188697,0.12088226249129619,71.07489864494686,68.30010135505314,70.3015345384694,69.53785788083952,,1.6440314510364422
2020-12-04,70.7,71.25,70.0,251258154,55.53271894306807,0.3120023500980693,0.18400572042112345,0.12799662967694586,71.17352549943148,68.27147450056852,70.4343563589796,69.58343208159091,,0.07077140835102215
2020-12-07,70.35,71.0,70.25,150692619,53.367729108669224,0.31117103917485167,0.20943878417186912,0.10173225500298255,71.1665130486796,68.2734869513204,70.40623757265307,69.61349356858734,,0.49999999999999184
2020-12-08,69.0,70.75,69.0,208606958,45.92980219596302,0.19928131079713296,0.2074072894969219,-0.008125978699788927,71.1665130486796,68.2734869513204,69.93749171510206,69.58943499727019,,-0.8620689655172332
2020-12-09,68.6,70.45,68.6,417054146,43.97419344443065,0.0774385741958099,0.1814135464366995,-0.10397497224088958,71.19599465239698,68.20400534760303,69.49166114340137,69.55063362482822,,-1.365923795830342
2020-12-10,69.05,69.5,68.9,195245277,46.72251965909664,0.016992685699662502,0.1485293742892921,-0.1315366885896296,71.15279821441001,68.30220178559,69.34444076226758,69.53100093365849,,0.5826656955571616
2020-12-11,70.15,70.6,69.45,277890298,52.815681386327256,0.05719043476166519,0.13026158638376673,-0.07307115162210154,71.17369071688739,68.40630928311259,69.61296050817839,69.55527540684835,,0.9352517985611591
2020-12-14,70.35,70.7,69.75,223905358,53.849157993699286,0.10398707081010627,0.12500668326903464,-0.02101961245892836,71.18734581640524,68.55265418359477,69.85864033878559,69.58644107716803,,0.07112375533427762
2020-12-15,71.0,72.5,70.65,292687907,57.13519085215134,0.191317915910048,0.13826892979723732,0.05304898611281067,71.32908273841264,68.51591726158736,70.2390935591904,69.64187476041634,,1.6463851109520484
2020-12-16,70.1,71.35,70.1,186889358,51.65131639938239,0.1857643852514883,0.14776802088808752,0.037996364363400786,71.264634987871,68.52536501212901,70.19272903946026,69.65984045608629,,0.14285714285713474
2020-12-17,71.15,71.55,70.2,273220354,56.85430381140499,0.2630570391770988,0.1708258245458898,0.09223121463120898,71.42744915166605,68.47755084833398,70.51181935964019,69.71827808525937,,1.137171286425034
2020-12-18,72.5,72.5,70.75,229482352,62.44947397625404,0.4283084684444276,0.22232235332559738,0.20598611511883022,71.93175052814506,68.26324947185493,71.17454623976013,69.82736521917077,,4.017216642754659
2020-12-21,73.6,74.3,72.65,355073345,66.28593299797143,0.6406472410220374,0.3059873308648854,0.334659910157152,72.6651638421049,67.93483615789509,71.98303082650676,69.97531168116407,,3.516174402250352
2020-12-22,72.0,73.65,71.9,307305857,57.14111203176103,0.6720733763347226,0.37920453995885284,0.2928688363758698,72.81596226284361,68.11903773715639,71.98868721767118,70.05471122307921,,1.8387553041018345
2020-12-23,73.95,74.35,72.0,330452585,63.71189900662125,0.8445915920203362,0.4722819503711495,0.3723096416491867,73.43874516825416,67.94125483174584,72.64245814511413,70.20746764570356,,5.117270788912593
2020-12-24,73.2,75.0,73.0,208021134,59.90764034315381,0.9103014009817656,0.5598858404932727,0.35041556048849287,73.78476270232042,67.8852372976796,72.8283054300761,70.32482185567596,,6.086956521739135
2020-12-25,73.2,73.65,72.95,64229289,59.9076403431538,0.9514096399004757,0.6381906003747133,0.31321903952576235,74.08689216054,67.91810783945999,72.95220362005074,70.4375739397671,,6.705539358600595
2020-12-28,73.55,74.0,73.2,93946276,61.1627288237188,1.0006949024162708,0.7106914607830248,0.290003441633246,74.41796232220214,67.94203767779787,73.15146908003383,70.55962986369781,,6.517016654598118
2020-12-29,75.6,75.85,73.3,262737691,67.56700782092707,1.191437545100527,0.8068406776465253,0.3845968674540017,75.181253134402,67.70374686559799,73.96764605335589,70.75729143767045,,7.76906628652885
2020-12-30,76.8,76.8,75.0,337341095,70.62101715373028,1.4230286464047168,0.9300782713981637,0.49295037500655314,76.11113825557972,67.48386174442028,74.9117640355706,70.99426040089905,,9.16844349680171
2020-12-31,75.5,76.8,75.5,278432312,63.630700684740106,1.4845541115700485,1.0409734394325407,0.44358067213750774,76.60642961375537,67.42857038624463,75.10784269038041,71.17095607145203,,6.338028169014084
2021-01-04,77.65,77.8,75.7,199096811,69.08150942978246,1.6873497995306934,1.1702487114521714,0.5171010880785221,77.51991028049966,67.21008971950033,75.95522846025361,71.42503622551273,,10.77032810271043
2021-01-05,76.95,77.05,75.7,262064049,65.6325389412443,1.7711657966562058,1.2904321284929783,0.4807336681632275,78.12914206660088,67.26085793339914,76.2868189735024,71.64170147157105,,8.151791988756145
2021-01-06,76.45,76.95,75.65,187660907,63.2051639678508,1.776763335182963,1.3876983698309753,0.38906496535198776,78.45862928800648,67.67637071199351,76.3412126490016,71.83026219817611,,5.44827586206897
2021-01-07,76.85,77.3,76.0,368052533,64.34136974248118,1.792809687758833,1.468720633416547,0.3240890543422861,78.70047890523479,68.25952109476522,76.51080843266774,72.02711466099274,,4.415760869565218
2021-01-08,76.4,76.45,75.05,266512865,62.02105718282414,1.7490533008851088,1.5247871669102595,0.2242661339748493,78.79658829987923,68.89841170012076,76.47387228844516,72.19860036056166,,6.11111111111112
2021-01-11,76.2,77.1,75.85,272466381,60.968694952179966,1.6788845840936233,1.5556066503469324,0.12327793374669094,78.89341649025275,69.40658350974726,76.38258152563012,72.3555179934808,,3.0425963488843815
2021-01-12,76.3,76.6,75.7,157419233,61.32207654615907,1.6127537138542039,1.5670360630483868,0.04571765080581702,78.93999095714189,69.9550090428581,76.35505435042008,72.51020356236391,,4.2349726775956205
2021-01-13,77.0,77.0,75.65,229440924,63.79324941145588,1.5984032746198693,1.5733095053626835,0.02509376925718576,79.0774509235096,70.41754907649037,76.5700362336134,72.68627401089866,,5.191256830601089
2021-01-14,76.5,77.85,76.15,282239066,60.80487489727981,1.529058591178483,1.5644593225258436,-0.03540073134736055,78.89284638954459,71.2421536104554,76.54669082240893,72.8358318928242,,4.010876954452757
2021-01-15,74.35,76.35,74.35,185186127,49.96592168436225,1.2857935703491563,1.5087261720905063,-0.22293260174135,78.62815802455964,71.82684197544035,75.81446054827262,72.89521103428208,,-1.6534391534391537
2021-01-18,75.0,75.0,73.15,173588065,52.71048576573188,1.1324002512338893,1.433460987919183,-0.30106073668529376,78.51864513249187,72.18635486750811,75.54297369884841,72.97775177803572,,-2.3437499999999964
2021-01-19,74.3,75.6,74.2,153453739,49.55774423255857,0.9434749983517321,1.335463790005693,-0.39198879165396083,78.49022058039425,72.28477941960575,75.12864913256561,73.02960464948531,,-1.5894039735099377
2021-01-20,75.4,75.4,73.3,312113832,54.19424875997653,0.8724540737477469,1.2428618467541037,-0.37040777300635686,78.24381252835593,72.87118747164408,75.21909942171041,73.12256132989765,,-2.8976175144880876
2021-01-21,73.6,75.7,73.6,256089191,46.63958156689832,0.6632786590437973,1.1269452092120424,-0.4636665501682451,78.27214201680695,72.80785798319303,74.67939961447361,73.1412844149997,,-4.353476283300855
2021-01-22,74.05,74.05,72.7,188772544,48.569793930416296,0.5277334918649785,1.0071028657426297,-0.4793693738776512,78.19138386096469,72.9736161390353,74.46959974298241,73.17692032029383,,-3.1393067364290457
2021-01-25,73.8,74.7,73.35,186931615,47.54091196864115,0.3955800589828442,0.8847983043906728,-0.48921824540782854,78.12305272798682,73.10194727201318,74.24639982865494,73.20135481753721,,-3.968770331815221
2021-01-26,75.0,75.4,73.3,327124601,52.71838145533436,0.3832595054827834,0.784490544609095,-0.40123103912631153,78.03150804388181,73.33849195611816,74.49759988576997,73.27188992273183,,-1.8324607329843003
2021-01-27,74.4,75.3,73.75,246925122,50.05811003955574,0.32137577262110995,0.691867590211498,-0.3704918175903881,78.03757124247183,73.21242875752817,74.46506659051332,73.31612953360509,,-2.362204724409445
2021-01-28,74.35,74.5,73.35,254920271,49.832437121482826,0.26524036057710987,0.6065421442846204,-0.3413017837075105,77.91278525282839,73.09221474717161,74.42671106034221,73.35667347346372,,-2.5557011795543945
2021-01-29,71.95,74.0,71.95,276283575,40.414282966865144,0.026783951020391328,0.4905905056317746,-0.46380655461138326,78.1898734701557,72.4601265298443,73.60114070689481,73.30150980783769,,-6.558441558441555
2021-02-01,71.5,72.25,71.45,149189578,38.928658442745274,-0.19624353739037304,0.3532236970273451,-0.549467234417718,78.12784965880071,71.90715034119928,72.90076047126321,73.23086236439308,,-6.535947712418301
2021-02-02,71.35,72.15,71.2,167554781,38.421651807962434,-0.38070959198695675,0.20643703922448473,-0.5871466312114415,78.09962358487928,71.37537641512071,72.38384031417547,73.1571030559855,,-4.034969737726967
2021-02-03,71.1,71.65,70.1,331126585,37.54400804163207,-0.5408387277308719,0.0569818858334134,-0.5978206135642853,78.08626879531948,70.85373120468051,71.95589354278366,73.07643234790764,,-5.200000000000007
2021-02-04,71.55,72.2,71.25,208489384,40.19224551067636,-0.6242351876130812,-0.07926152885588551,-0.5449736587571956,77.86135063964073,70.54864936035926,71.82059569518911,73.01657225583283,,-3.7012113055181697
2021-02-05,70.9,72.15,70.9,176087790,37.70527597373343,-0.734312354898421,-0.2102716940643926,-0.5240406608340283,77.70986772255341,70.1501322774466,71.51373046345941,72.93356942227076,,-5.968169761273209
2021-02-08,71.0,71.6,70.6,191841615,38.33742745678876,-0.8042097098382186,-0.32905929721915783,-0.47515041261906077,77.5045012713521,69.8354987286479,71.34248697563962,72.85774317041701,,-3.5326086956521667
2021-02-09,70.4,71.1,70.4,165664235,35.978325171375275,-0.8976710596077169,-0.4427816496968697,-0.4548894099108472,77.26222265891737,69.48777734108263,71.02832465042641,72.76136108530262,,-4.929101958136383
2021-02-10,71.25,71.95,70.6,352236523,41.47288931377567,-0.8928596264116635,-0.5327972450398285,-0.360062381371835,76.70065305515838,69.47434694484163,71.10221643361761,72.7020920231339,,-3.455284552845525
2021-02-11,70.05,71.25,70.0,175950170,36.68599808609887,-0.9746414422675969,-0.6211660844853822,-0.3534753577822146,76.25141649835474,69.27858350164529,70.75147762241174,72.59808841438355,,-6.600000000000004
2021-02-12,68.95,69.9,68.85,165732855,32.93347830246387,-1.1153577772855812,-0.720004423045422,-0.39535335424015916,76.27281682986349,68.7171831701365,70.15098508160783,72.45502612362341,,-7.325268817204305
2021-02-15,69.3,70.0,69.2,104666047,35.20453160652781,-1.1849747602508387,-0.8129984904865054,-0.3719762697643333,76.0484371819791,68.37156281802089,69.86732338773855,72.33129960897152,,-6.792199058507058
2021-02-16,68.05,69.55,67.5,204696574,31.14780579735769,-1.3257290943660678,-0.9155446112624179,-0.41018448310364986,76.01216584305452,67.7828341569455,69.26154892515903,72.16340550665892,,-5.420430854760258
2021-02-17,68.6,68.85,67.7,350740015,34.71267281522313,-1.3770240388225403,-1.0078404967744425,-0.3691835420480978,75.58108981507796,67.53391018492202,69.0410326167727,72.02366411424093,,-4.055944055944064
2021-02-18,68.4,69.7,68.4,363364134,34.022833381502835,-1.4174742199343342,-1.089767241406421,-0.3277069785279132,75.43011116002934,67.16488883997066,68.82735507784847,71.88155963917266,,-4.134548002803068
2021-02-19,68.45,69.4,68.3,213165349,34.37395766669539,-1.4290238009201062,-1.157618553309158,-0.2714052476109481,75.1249657637038,66.9100342362962,68.70157005189898,71.7469886729306,,-3.727144866385361
2021-02-22,67.0,68.5,67.0,207336387,29.47499984880531,-1.5374569620808103,-1.2335862350634885,-0.30387072701732176,74.93055478450475,66.42444521549527,68.13438003459933,71.56083225438431,,-6.359189378057299
2021-02-23,66.15,67.75,66.15,227427795,27.04196661398342,-1.672697108721465,-1.3214084097950838,-0.35128869892638126,74.43834390693866,66.03165609306134,67.47292002306622,71.34864275421238,,-6.699576868829336
2021-02-24,65.4,66.65,65.4,274264467,25.075146126719133,-1.8194214730841338,-1.4210110224528938,-0.39841045063124003,74.03518823112553,65.53481176887446,66.78194668204415,71.11536264620405,,-7.887323943661964
2021-02-25,65.3,66.55,64.8,254090885,24.81597819077645,-1.9216195195439525,-1.5211327218711057,-0.4004867976728468,73.46774787648792,65.1972521235121,66.28796445469611,70.887309209098,,-7.244318181818193
2021-02-26,66.1,67.15,63.65,396172550,30.96338503669928,-1.9159727523025651,-1.6001007279573978,-0.31587202434516737,73.22062196329655,64.85937803670343,66.22530963646408,70.69957159305496,,-7.228070175438604
2021-03-01,66.75,67.05,65.85,167563426,35.57277925750262,-1.8378623477424725,-1.6476530519144128,-0.19020929582805968,72.93656277165664,64.66843722834335,66.40020642430939,70.544686432543,,-4.71092077087794
2021-03-02,68.1,68.6,67.1,240082124,43.944046453995554,-1.6480281293806627,-1.6477280674076629,-0.00030006197299980997,72.61310961338816,64.66689038661184,66.96680428287293,70.44881637636485,,-1.232777374909367
2021-03-03,67.0,68.55,66.8,215643190,39.44651650557377,-1.5682659568250443,-1.6318356452911393,0.06356968846609501,72.30088928967156,64.56911071032845,66.9778695219153,70.31356867533093,,-3.318903318903315
2021-03-04,66.45,67.55,66.35,220391616,37.386172618901625,-1.5317768933490044,-1.6118238949027124,0.08004700155370803,71.85864105343224,64.50135894656775,66.80191301461021,70.16205617825914,,-2.351212343864797
